Event_ID,Timestamp,Building_ID,Zone,Person_ID,Person_Type,Badge_ID,Access_Type,Authorization_Status,Risk_Level,Event_Type,Access_Duration_Min,Security_Alert,CCTV_Status,Incident_Detected,Hour,Day,Day_of_Week,Month,Date,Working_Hours,Unauthorized_Access,Security_Alert_Flag,Incident_Flag,CCTV_Issue_Flag,High_Risk_Flag,Security_Event_Score,Security_Status
SEC_1029,2026-01-22 18:00:00,BLDG_C,Restricted Zone,P1072,Contractor,BADGE_10304,Exit,Authorized,Low,Normal Access,108,No,Normal,No,18,22,Thursday,1,2026-01-22,No,0,0,0,0,0,0,Normal
SEC_1030,2026-01-22 18:30:00,BLDG_C,Restricted Zone,P1266,Visitor,BADGE_10329,Entry,Authorized,Low,Normal Access,49,No,Normal,No,18,22,Thursday,1,2026-01-22,No,0,0,0,0,0,0,Normal
SEC_1031,2026-01-22 19:00:00,BLDG_C,Common Area,P1239,Employee,BADGE_10069,Entry,Authorized,Low,Normal Access,46,No,Normal,No,19,22,Thursday,1,2026-01-22,No,0,0,0,0,0,0,Normal
SEC_1032,2026-01-22 19:30:00,BLDG_A,Common Area,P1251,Employee,BADGE_10082,Entry,Authorized,Low,Normal Access,55,No,Normal,No,19,22,Thursday,1,2026-01-22,No,0,0,0,0,0,0,Normal
SEC_1033,2026-01-22 20:00:00,BLDG_B,Restricted Zone,P1300,Employee,BADGE_10287,Entry,Authorized,Low,Normal Access,172,No,Normal,No,20,22,Thursday,1,2026-01-22,No,0,0,0,0,0,0,Normal
SEC_1034,2026-01-22 20:30:00,BLDG_B,Office Floor,P1116,Employee,BADGE_10490,Exit,Authorized,Low,Normal Access,14,No,Normal,No,20,22,Thursday,1,2026-01-22,No,0,0,0,0,0,0,Normal
SEC_1035,2026-01-22 21:00:00,BLDG_B,Restricted Zone,P1057,Employee,BADGE_10290,Entry,Authorized,Low,Normal Access,59,No,Normal,No,21,22,Thursday,1,2026-01-22,No,0,0,0,0,0,0,Normal
SEC_1036,2026-01-22 21:30:00,BLDG_C,Meeting Room,P1067,Visitor,BADGE_10221,Entry,Authorized,Low,Normal Access,165,No,Normal,No,21,22,Thursday,1,2026-01-22,No,0,0,0,0,0,0,Normal
SEC_1037,2026-01-22 22:00:00,BLDG_A,Meeting Room,P1106,Employee,BADGE_10332,Entry,Authorized,Low,Normal Access,41,No,Normal,No,22,22,Thursday,1,2026-01-22,No,0,0,0,0,0,0,Normal
SEC_1038,2026-01-22 22:30:00,BLDG_A,Parking Area,P1106,Employee,BADGE_10133,Entry,Denied,Medium,Failed Access,179,No,Unusual,No,22,22,Thursday,1,2026-01-22,No,0,0,0,1,0,1,Monitoring
SEC_1039,2026-01-22 23:00:00,BLDG_B,Server Room,P1289,Employee,BADGE_10410,Exit,Authorized,Low,Normal Access,101,No,Normal,No,23,22,Thursday,1,2026-01-22,No,0,0,0,0,0,0,Normal
SEC_1040,2026-01-22 23:30:00,BLDG_B,Server Room,P1150,Employee,BADGE_10362,Entry,Authorized,Low,Normal Access,147,No,Normal,No,23,22,Thursday,1,2026-01-22,No,0,0,0,0,0,0,Normal
SEC_1041,2026-01-23 00:00:00,BLDG_A,Office Floor,P1018,Employee,BADGE_10314,Exit,Authorized,Low,Normal Access,61,No,Normal,No,0,23,Friday,1,2026-01-23,No,0,0,0,0,0,0,Normal
SEC_1042,2026-01-23 00:30:00,BLDG_A,Meeting Room,P1237,Employee,BADGE_10215,Exit,Authorized,Low,Normal Access,111,No,Normal,No,0,23,Friday,1,2026-01-23,No,0,0,0,0,0,0,Normal
SEC_1043,2026-01-23 01:00:00,BLDG_C,Office Floor,P1061,Employee,BADGE_10425,Entry,Denied,Medium,Failed Access,134,No,Unusual,No,1,23,Friday,1,2026-01-23,No,0,0,0,1,0,1,Monitoring
SEC_1044,2026-01-23 01:30:00,BLDG_C,Office Floor,P1107,Employee,BADGE_10027,Entry,Authorized,Low,Normal Access,163,No,Normal,No,1,23,Friday,1,2026-01-23,No,0,0,0,0,0,0,Normal
SEC_1045,2026-01-23 02:00:00,BLDG_C,Parking Area,P1176,Contractor,BADGE_10121,Exit,Authorized,Low,Normal Access,14,No,Normal,No,2,23,Friday,1,2026-01-23,No,0,0,0,0,0,0,Normal
SEC_1046,2026-01-23 02:30:00,BLDG_B,Common Area,P1066,Visitor,BADGE_10331,Entry,Authorized,High,Suspicious Activity,46,Yes,Suspicious,Yes,2,23,Friday,1,2026-01-23,No,0,1,1,0,1,3,Warning
SEC_1047,2026-01-23 03:00:00,BLDG_A,Office Floor,P1017,Contractor,BADGE_10296,Entry,Authorized,Low,Normal Access,173,No,Normal,No,3,23,Friday,1,2026-01-23,No,0,0,0,0,0,0,Normal
SEC_1048,2026-01-23 03:30:00,BLDG_B,Office Floor,P1076,Employee,BADGE_10494,Exit,Denied,Medium,Failed Access,177,No,Normal,No,3,23,Friday,1,2026-01-23,No,0,0,0,0,0,0,Normal
SEC_1049,2026-01-23 04:00:00,BLDG_A,Common Area,P1021,Employee,BADGE_10073,Exit,Authorized,Low,Normal Access,75,No,Normal,No,4,23,Friday,1,2026-01-23,No,0,0,0,0,0,0,Normal
SEC_1050,2026-01-23 04:30:00,BLDG_C,Meeting Room,P1093,Employee,BADGE_10467,Entry,Authorized,Low,Normal Access,84,No,Normal,No,4,23,Friday,1,2026-01-23,No,0,0,0,0,0,0,Normal
SEC_1051,2026-01-23 05:00:00,BLDG_B,Parking Area,P1283,Employee,BADGE_10071,Entry,Authorized,Low,Normal Access,149,No,Normal,No,5,23,Friday,1,2026-01-23,No,0,0,0,0,0,0,Normal
SEC_1052,2026-01-23 05:30:00,BLDG_A,Common Area,P1224,Employee,BADGE_10462,Entry,Authorized,Low,Normal Access,176,No,Normal,No,5,23,Friday,1,2026-01-23,No,0,0,0,0,0,0,Normal
SEC_1053,2026-01-23 06:00:00,BLDG_B,Server Room,P1003,Contractor,BADGE_10179,Entry,Authorized,Low,Normal Access,41,No,Normal,No,6,23,Friday,1,2026-01-23,No,0,0,0,0,0,0,Normal
SEC_1054,2026-01-23 06:30:00,BLDG_B,Office Floor,P1142,Employee,BADGE_10086,Entry,Authorized,Low,Normal Access,47,No,Normal,No,6,23,Friday,1,2026-01-23,No,0,0,0,0,0,0,Normal
SEC_1055,2026-01-23 07:00:00,BLDG_C,Server Room,P1186,Employee,BADGE_10397,Entry,Authorized,Low,Normal Access,179,No,Normal,No,7,23,Friday,1,2026-01-23,No,0,0,0,0,0,0,Normal
SEC_1056,2026-01-23 07:30:00,BLDG_B,Office Floor,P1050,Employee,BADGE_10496,Entry,Authorized,Low,Normal Access,6,No,Normal,No,7,23,Friday,1,2026-01-23,No,0,0,0,0,0,0,Normal
SEC_1057,2026-01-23 08:00:00,BLDG_A,Office Floor,P1075,Employee,BADGE_10003,Exit,Authorized,Low,Normal Access,64,No,Normal,No,8,23,Friday,1,2026-01-23,No,0,0,0,0,0,0,Normal
SEC_1058,2026-01-23 08:30:00,BLDG_B,Parking Area,P1126,Visitor,BADGE_10255,Exit,Authorized,Low,Normal Access,73,No,Normal,No,8,23,Friday,1,2026-01-23,No,0,0,0,0,0,0,Normal
SEC_1059,2026-01-23 09:00:00,BLDG_B,Meeting Room,P1205,Employee,BADGE_10361,Exit,Authorized,Low,Normal Access,77,No,Normal,No,9,23,Friday,1,2026-01-23,Yes,0,0,0,0,0,0,Normal
SEC_1060,2026-01-23 09:30:00,BLDG_A,Office Floor,P1257,Employee,BADGE_10017,Exit,Authorized,Low,Normal Access,17,No,Normal,No,9,23,Friday,1,2026-01-23,Yes,0,0,0,0,0,0,Normal
SEC_1061,2026-01-23 10:00:00,BLDG_B,Restricted Zone,P1134,Employee,BADGE_10181,Exit,Denied,High,Restricted Access,149,Yes,Normal,Yes,10,23,Friday,1,2026-01-23,Yes,0,1,1,0,1,3,Warning
SEC_1062,2026-01-23 10:30:00,BLDG_A,Meeting Room,P1210,Visitor,BADGE_10296,Entry,Authorized,Low,Normal Access,143,No,Normal,No,10,23,Friday,1,2026-01-23,Yes,0,0,0,0,0,0,Normal
SEC_1063,2026-01-23 11:00:00,BLDG_C,Meeting Room,P1050,Employee,BADGE_10404,Entry,Authorized,Medium,Normal Access,106,No,Normal,No,11,23,Friday,1,2026-01-23,Yes,0,0,0,0,0,0,Normal
SEC_1064,2026-01-23 11:30:00,BLDG_A,Office Floor,P1045,Employee,BADGE_10265,Entry,Authorized,Low,Normal Access,31,No,Normal,No,11,23,Friday,1,2026-01-23,Yes,0,0,0,0,0,0,Normal
SEC_1065,2026-01-23 12:00:00,BLDG_B,Server Room,P1152,Contractor,BADGE_10132,Entry,Authorized,Low,Normal Access,115,No,Normal,No,12,23,Friday,1,2026-01-23,Yes,0,0,0,0,0,0,Normal
SEC_1066,2026-01-23 12:30:00,BLDG_B,Common Area,P1142,Visitor,BADGE_10210,Exit,Authorized,Medium,Suspicious Activity,73,Yes,Suspicious,Yes,12,23,Friday,1,2026-01-23,Yes,0,1,1,0,0,2,Warning
SEC_1067,2026-01-23 13:00:00,BLDG_A,Office Floor,P1079,Visitor,BADGE_10096,Exit,Authorized,Low,Normal Access,94,No,Normal,No,13,23,Friday,1,2026-01-23,Yes,0,0,0,0,0,0,Normal
SEC_1068,2026-01-23 13:30:00,BLDG_C,Common Area,P1016,Employee,BADGE_10449,Entry,Authorized,Low,Normal Access,131,No,Normal,No,13,23,Friday,1,2026-01-23,Yes,0,0,0,0,0,0,Normal
SEC_1069,2026-01-23 14:00:00,BLDG_B,Restricted Zone,P1086,Employee,BADGE_10320,Exit,Authorized,Low,Normal Access,33,No,Normal,No,14,23,Friday,1,2026-01-23,Yes,0,0,0,0,0,0,Normal
SEC_1070,2026-01-23 14:30:00,BLDG_C,Parking Area,P1128,Employee,BADGE_10183,Exit,Authorized,Low,Normal Access,72,No,Normal,No,14,23,Friday,1,2026-01-23,Yes,0,0,0,0,0,0,Normal
SEC_1071,2026-01-23 15:00:00,BLDG_C,Common Area,P1119,Visitor,BADGE_10454,Exit,Denied,Medium,Restricted Access,102,Yes,Normal,No,15,23,Friday,1,2026-01-23,Yes,0,1,0,0,0,1,Monitoring
SEC_1072,2026-01-23 15:30:00,BLDG_A,Common Area,P1231,Employee,BADGE_10333,Exit,Authorized,Low,Normal Access,142,No,Normal,No,15,23,Friday,1,2026-01-23,Yes,0,0,0,0,0,0,Normal
SEC_1073,2026-01-23 16:00:00,BLDG_A,Office Floor,P1281,Employee,BADGE_10220,Entry,Authorized,Low,Normal Access,34,No,Normal,No,16,23,Friday,1,2026-01-23,Yes,0,0,0,0,0,0,Normal
SEC_1074,2026-01-23 16:30:00,BLDG_C,Common Area,P1031,Visitor,BADGE_10372,Exit,Denied,Medium,Failed Access,168,No,Unusual,No,16,23,Friday,1,2026-01-23,Yes,0,0,0,1,0,1,Monitoring
SEC_1075,2026-01-23 17:00:00,BLDG_A,Office Floor,P1272,Employee,BADGE_10077,Entry,Authorized,Low,Normal Access,138,No,Normal,No,17,23,Friday,1,2026-01-23,Yes,0,0,0,0,0,0,Normal
SEC_1076,2026-01-23 17:30:00,BLDG_A,Server Room,P1032,Visitor,BADGE_10486,Entry,Authorized,Medium,Normal Access,58,No,Normal,No,17,23,Friday,1,2026-01-23,Yes,0,0,0,0,0,0,Normal
SEC_1077,2026-01-23 18:00:00,BLDG_A,Office Floor,P1078,Employee,BADGE_10022,Entry,Denied,Medium,Failed Access,109,No,Unusual,No,18,23,Friday,1,2026-01-23,No,0,0,0,1,0,1,Monitoring
SEC_1078,2026-01-23 18:30:00,BLDG_A,Office Floor,P1186,Employee,BADGE_10347,Entry,Authorized,Low,Normal Access,17,No,Normal,No,18,23,Friday,1,2026-01-23,No,0,0,0,0,0,0,Normal
SEC_1079,2026-01-23 19:00:00,BLDG_B,Restricted Zone,P1255,Visitor,BADGE_10471,Exit,Denied,Medium,Failed Access,31,No,Normal,No,19,23,Friday,1,2026-01-23,No,0,0,0,0,0,0,Normal
SEC_1080,2026-01-23 19:30:00,BLDG_B,Office Floor,P1269,Visitor,BADGE_10404,Exit,Authorized,Low,Normal Access,80,No,Normal,No,19,23,Friday,1,2026-01-23,No,0,0,0,0,0,0,Normal
SEC_1081,2026-01-23 20:00:00,BLDG_B,Office Floor,P1282,Contractor,BADGE_10340,Entry,Authorized,Low,Normal Access,107,No,Normal,No,20,23,Friday,1,2026-01-23,No,0,0,0,0,0,0,Normal
SEC_1082,2026-01-23 20:30:00,BLDG_A,Meeting Room,P1134,Visitor,BADGE_10330,Exit,Authorized,Low,Normal Access,67,No,Normal,No,20,23,Friday,1,2026-01-23,No,0,0,0,0,0,0,Normal
SEC_1083,2026-01-23 21:00:00,BLDG_A,Meeting Room,P1202,Visitor,BADGE_10427,Exit,Authorized,Low,Normal Access,60,No,Normal,No,21,23,Friday,1,2026-01-23,No,0,0,0,0,0,0,Normal
SEC_1084,2026-01-23 21:30:00,BLDG_C,Office Floor,P1019,Employee,BADGE_10452,Entry,Authorized,Medium,Normal Access,25,No,Normal,No,21,23,Friday,1,2026-01-23,No,0,0,0,0,0,0,Normal
SEC_1085,2026-01-23 22:00:00,BLDG_B,Meeting Room,P1256,Contractor,BADGE_10448,Exit,Authorized,Low,Normal Access,175,No,Normal,No,22,23,Friday,1,2026-01-23,No,0,0,0,0,0,0,Normal
SEC_1086,2026-01-23 22:30:00,BLDG_A,Common Area,P1189,Contractor,BADGE_10360,Entry,Denied,Medium,Restricted Access,40,Yes,Normal,No,22,23,Friday,1,2026-01-23,No,0,1,0,0,0,1,Monitoring
SEC_1087,2026-01-23 23:00:00,BLDG_A,Meeting Room,P1083,Employee,BADGE_10044,Exit,Authorized,Low,Normal Access,69,No,Normal,No,23,23,Friday,1,2026-01-23,No,0,0,0,0,0,0,Normal
SEC_1088,2026-01-23 23:30:00,BLDG_C,Restricted Zone,P1246,Visitor,BADGE_10056,Exit,Authorized,Low,Normal Access,39,No,Normal,No,23,23,Friday,1,2026-01-23,No,0,0,0,0,0,0,Normal
SEC_1089,2026-01-24 00:00:00,BLDG_B,Restricted Zone,P1087,Employee,BADGE_10204,Exit,Denied,Medium,Restricted Access,151,Yes,Normal,No,0,24,Saturday,1,2026-01-24,No,0,1,0,0,0,1,Monitoring
SEC_1090,2026-01-24 00:30:00,BLDG_A,Common Area,P1212,Contractor,BADGE_10286,Exit,Denied,Medium,Restricted Access,9,Yes,Normal,No,0,24,Saturday,1,2026-01-24,No,0,1,0,0,0,1,Monitoring
SEC_1091,2026-01-24 01:00:00,BLDG_B,Restricted Zone,P1039,Employee,BADGE_10220,Entry,Authorized,Low,Normal Access,52,No,Normal,No,1,24,Saturday,1,2026-01-24,No,0,0,0,0,0,0,Normal
SEC_1092,2026-01-24 01:30:00,BLDG_C,Server Room,P1109,Employee,BADGE_10126,Exit,Authorized,Low,Normal Access,55,No,Normal,No,1,24,Saturday,1,2026-01-24,No,0,0,0,0,0,0,Normal
SEC_1093,2026-01-24 02:00:00,BLDG_B,Meeting Room,P1141,Employee,BADGE_10272,Entry,Authorized,Low,Normal Access,14,No,Normal,No,2,24,Saturday,1,2026-01-24,No,0,0,0,0,0,0,Normal
SEC_1094,2026-01-24 02:30:00,BLDG_C,Restricted Zone,P1243,Visitor,BADGE_10439,Exit,Authorized,Low,Normal Access,163,No,Normal,No,2,24,Saturday,1,2026-01-24,No,0,0,0,0,0,0,Normal
SEC_1095,2026-01-24 03:00:00,BLDG_B,Office Floor,P1142,Contractor,BADGE_10182,Exit,Authorized,Low,Normal Access,135,No,Normal,No,3,24,Saturday,1,2026-01-24,No,0,0,0,0,0,0,Normal
SEC_1096,2026-01-24 03:30:00,BLDG_B,Meeting Room,P1283,Visitor,BADGE_10366,Entry,Authorized,Low,Normal Access,98,No,Normal,No,3,24,Saturday,1,2026-01-24,No,0,0,0,0,0,0,Normal
SEC_1097,2026-01-24 04:00:00,BLDG_B,Office Floor,P1190,Employee,BADGE_10182,Entry,Authorized,Low,Normal Access,149,No,Normal,No,4,24,Saturday,1,2026-01-24,No,0,0,0,0,0,0,Normal
SEC_1098,2026-01-24 04:30:00,BLDG_A,Office Floor,P1015,Employee,BADGE_10379,Entry,Authorized,Low,Normal Access,122,No,Normal,No,4,24,Saturday,1,2026-01-24,No,0,0,0,0,0,0,Normal
SEC_1099,2026-01-24 05:00:00,BLDG_A,Office Floor,P1295,Employee,BADGE_10470,Exit,Authorized,Low,Normal Access,57,No,Normal,No,5,24,Saturday,1,2026-01-24,No,0,0,0,0,0,0,Normal
SEC_1100,2026-01-24 05:30:00,BLDG_A,Server Room,P1210,Employee,BADGE_10448,Exit,Authorized,Low,Normal Access,170,No,Normal,No,5,24,Saturday,1,2026-01-24,No,0,0,0,0,0,0,Normal
SEC_1101,2026-01-24 06:00:00,BLDG_B,Office Floor,P1007,Employee,BADGE_10474,Exit,Authorized,Low,Normal Access,78,No,Normal,No,6,24,Saturday,1,2026-01-24,No,0,0,0,0,0,0,Normal
SEC_1102,2026-01-24 06:30:00,BLDG_B,Restricted Zone,P1196,Employee,BADGE_10277,Exit,Denied,Critical,Restricted Access,19,Yes,Normal,Yes,6,24,Saturday,1,2026-01-24,No,0,1,1,0,1,3,Warning
SEC_1103,2026-01-24 07:00:00,BLDG_A,Meeting Room,P1035,Employee,BADGE_10401,Entry,Authorized,Low,Normal Access,100,No,Normal,No,7,24,Saturday,1,2026-01-24,No,0,0,0,0,0,0,Normal
SEC_1104,2026-01-24 07:30:00,BLDG_B,Common Area,P1064,Employee,BADGE_10008,Entry,Denied,Medium,Failed Access,26,No,Normal,No,7,24,Saturday,1,2026-01-24,No,0,0,0,0,0,0,Normal
SEC_1105,2026-01-24 08:00:00,BLDG_B,Office Floor,P1075,Employee,BADGE_10104,Entry,Authorized,Low,Normal Access,39,No,Normal,No,8,24,Saturday,1,2026-01-24,No,0,0,0,0,0,0,Normal
SEC_1106,2026-01-24 08:30:00,BLDG_C,Common Area,P1047,Employee,BADGE_10036,Entry,Authorized,Low,Normal Access,65,No,Normal,No,8,24,Saturday,1,2026-01-24,No,0,0,0,0,0,0,Normal
SEC_1107,2026-01-24 09:00:00,BLDG_A,Office Floor,P1043,Employee,BADGE_10244,Entry,Authorized,Low,Normal Access,86,No,Normal,No,9,24,Saturday,1,2026-01-24,Yes,0,0,0,0,0,0,Normal
SEC_1108,2026-01-24 09:30:00,BLDG_B,Office Floor,P1244,Employee,BADGE_10169,Exit,Authorized,Low,Normal Access,73,No,Normal,No,9,24,Saturday,1,2026-01-24,Yes,0,0,0,0,0,0,Normal
SEC_1109,2026-01-24 10:00:00,BLDG_C,Office Floor,P1077,Employee,BADGE_10062,Exit,Denied,Medium,Failed Access,158,No,Normal,No,10,24,Saturday,1,2026-01-24,Yes,0,0,0,0,0,0,Normal
SEC_1110,2026-01-24 10:30:00,BLDG_B,Meeting Room,P1173,Employee,BADGE_10264,Entry,Authorized,Medium,Normal Access,87,No,Normal,No,10,24,Saturday,1,2026-01-24,Yes,0,0,0,0,0,0,Normal
SEC_1111,2026-01-24 11:00:00,BLDG_B,Meeting Room,P1072,Employee,BADGE_10283,Exit,Authorized,Low,Normal Access,176,No,Normal,No,11,24,Saturday,1,2026-01-24,Yes,0,0,0,0,0,0,Normal
SEC_1112,2026-01-24 11:30:00,BLDG_B,Parking Area,P1106,Employee,BADGE_10413,Exit,Authorized,Low,Normal Access,45,No,Normal,No,11,24,Saturday,1,2026-01-24,Yes,0,0,0,0,0,0,Normal
SEC_1113,2026-01-24 12:00:00,BLDG_A,Parking Area,P1085,Employee,BADGE_10481,Entry,Authorized,Low,Normal Access,25,No,Normal,No,12,24,Saturday,1,2026-01-24,Yes,0,0,0,0,0,0,Normal
SEC_1114,2026-01-24 12:30:00,BLDG_A,Meeting Room,P1235,Contractor,BADGE_10081,Entry,Authorized,Low,Normal Access,101,No,Normal,No,12,24,Saturday,1,2026-01-24,Yes,0,0,0,0,0,0,Normal
SEC_1115,2026-01-24 13:00:00,BLDG_A,Common Area,P1250,Employee,BADGE_10396,Exit,Authorized,Medium,Normal Access,95,No,Normal,No,13,24,Saturday,1,2026-01-24,Yes,0,0,0,0,0,0,Normal
SEC_1116,2026-01-24 13:30:00,BLDG_B,Meeting Room,P1001,Contractor,BADGE_10348,Entry,Denied,High,Failed Access,59,Yes,Unusual,No,13,24,Saturday,1,2026-01-24,Yes,0,1,0,1,1,3,Warning
SEC_1117,2026-01-24 14:00:00,BLDG_A,Restricted Zone,P1158,Visitor,BADGE_10206,Entry,Authorized,Low,Normal Access,55,No,Normal,No,14,24,Saturday,1,2026-01-24,Yes,0,0,0,0,0,0,Normal
SEC_1118,2026-01-24 14:30:00,BLDG_A,Common Area,P1028,Visitor,BADGE_10220,Exit,Authorized,Low,Normal Access,151,No,Normal,No,14,24,Saturday,1,2026-01-24,Yes,0,0,0,0,0,0,Normal
SEC_1119,2026-01-24 15:00:00,BLDG_A,Parking Area,P1297,Visitor,BADGE_10338,Entry,Authorized,Low,Normal Access,52,No,Normal,No,15,24,Saturday,1,2026-01-24,Yes,0,0,0,0,0,0,Normal
SEC_1120,2026-01-24 15:30:00,BLDG_A,Restricted Zone,P1040,Employee,BADGE_10363,Exit,Authorized,Low,Normal Access,25,No,Normal,No,15,24,Saturday,1,2026-01-24,Yes,0,0,0,0,0,0,Normal
SEC_1121,2026-01-24 16:00:00,BLDG_B,Office Floor,P1122,Employee,BADGE_10444,Entry,Authorized,Medium,Normal Access,104,No,Normal,No,16,24,Saturday,1,2026-01-24,Yes,0,0,0,0,0,0,Normal
SEC_1122,2026-01-24 16:30:00,BLDG_A,Server Room,P1286,Employee,BADGE_10386,Exit,Authorized,Low,Normal Access,84,No,Normal,No,16,24,Saturday,1,2026-01-24,Yes,0,0,0,0,0,0,Normal
SEC_1123,2026-01-24 17:00:00,BLDG_A,Parking Area,P1094,Employee,BADGE_10297,Entry,Authorized,Low,Normal Access,95,No,Normal,No,17,24,Saturday,1,2026-01-24,Yes,0,0,0,0,0,0,Normal
SEC_1124,2026-01-24 17:30:00,BLDG_B,Server Room,P1068,Contractor,BADGE_10193,Exit,Authorized,Low,Normal Access,56,No,Normal,No,17,24,Saturday,1,2026-01-24,Yes,0,0,0,0,0,0,Normal
SEC_1125,2026-01-24 18:00:00,BLDG_A,Parking Area,P1263,Employee,BADGE_10478,Entry,Authorized,Low,Normal Access,159,No,Normal,No,18,24,Saturday,1,2026-01-24,No,0,0,0,0,0,0,Normal
SEC_1126,2026-01-24 18:30:00,BLDG_C,Restricted Zone,P1294,Visitor,BADGE_10400,Entry,Authorized,Low,Normal Access,125,No,Normal,No,18,24,Saturday,1,2026-01-24,No,0,0,0,0,0,0,Normal
SEC_1127,2026-01-24 19:00:00,BLDG_A,Restricted Zone,P1194,Employee,BADGE_10157,Entry,Authorized,Low,Normal Access,133,No,Normal,No,19,24,Saturday,1,2026-01-24,No,0,0,0,0,0,0,Normal
SEC_1128,2026-01-24 19:30:00,BLDG_C,Parking Area,P1126,Visitor,BADGE_10341,Exit,Authorized,Low,Normal Access,86,No,Normal,No,19,24,Saturday,1,2026-01-24,No,0,0,0,0,0,0,Normal
SEC_1129,2026-01-24 20:00:00,BLDG_A,Common Area,P1226,Employee,BADGE_10074,Entry,Authorized,Medium,Normal Access,52,No,Normal,No,20,24,Saturday,1,2026-01-24,No,0,0,0,0,0,0,Normal
SEC_1130,2026-01-24 20:30:00,BLDG_B,Common Area,P1241,Employee,BADGE_10418,Entry,Authorized,Low,Normal Access,76,No,Normal,No,20,24,Saturday,1,2026-01-24,No,0,0,0,0,0,0,Normal
SEC_1131,2026-01-24 21:00:00,BLDG_A,Office Floor,P1109,Employee,BADGE_10193,Exit,Authorized,Low,Normal Access,69,No,Normal,No,21,24,Saturday,1,2026-01-24,No,0,0,0,0,0,0,Normal
SEC_1132,2026-01-24 21:30:00,BLDG_C,Server Room,P1038,Employee,BADGE_10419,Entry,Authorized,Low,Normal Access,95,No,Normal,No,21,24,Saturday,1,2026-01-24,No,0,0,0,0,0,0,Normal
SEC_1133,2026-01-24 22:00:00,BLDG_A,Office Floor,P1123,Employee,BADGE_10173,Exit,Authorized,Low,Normal Access,81,No,Normal,No,22,24,Saturday,1,2026-01-24,No,0,0,0,0,0,0,Normal
SEC_1134,2026-01-24 22:30:00,BLDG_B,Meeting Room,P1189,Contractor,BADGE_10400,Entry,Authorized,Low,Normal Access,123,No,Normal,No,22,24,Saturday,1,2026-01-24,No,0,0,0,0,0,0,Normal
SEC_1135,2026-01-24 23:00:00,BLDG_C,Server Room,P1025,Contractor,BADGE_10342,Entry,Authorized,Low,Normal Access,147,No,Normal,No,23,24,Saturday,1,2026-01-24,No,0,0,0,0,0,0,Normal
SEC_1136,2026-01-24 23:30:00,BLDG_B,Office Floor,P1102,Visitor,BADGE_10425,Entry,Authorized,Low,Normal Access,138,No,Normal,No,23,24,Saturday,1,2026-01-24,No,0,0,0,0,0,0,Normal
SEC_1137,2026-01-25 00:00:00,BLDG_B,Meeting Room,P1232,Employee,BADGE_10161,Entry,Authorized,Medium,Normal Access,97,No,Normal,No,0,25,Sunday,1,2026-01-25,No,0,0,0,0,0,0,Normal
SEC_1138,2026-01-25 00:30:00,BLDG_C,Common Area,P1081,Employee,BADGE_10374,Exit,Authorized,Low,Normal Access,157,No,Normal,No,0,25,Sunday,1,2026-01-25,No,0,0,0,0,0,0,Normal
SEC_1139,2026-01-25 01:00:00,BLDG_B,Restricted Zone,P1186,Visitor,BADGE_10392,Exit,Authorized,Low,Normal Access,171,No,Normal,No,1,25,Sunday,1,2026-01-25,No,0,0,0,0,0,0,Normal
SEC_1140,2026-01-25 01:30:00,BLDG_C,Common Area,P1256,Employee,BADGE_10098,Entry,Authorized,Low,Normal Access,174,No,Normal,No,1,25,Sunday,1,2026-01-25,No,0,0,0,0,0,0,Normal
SEC_1141,2026-01-25 02:00:00,BLDG_B,Common Area,P1216,Visitor,BADGE_10469,Entry,Authorized,Low,Normal Access,56,No,Normal,No,2,25,Sunday,1,2026-01-25,No,0,0,0,0,0,0,Normal
SEC_1142,2026-01-25 02:30:00,BLDG_B,Office Floor,P1225,Employee,BADGE_10065,Exit,Authorized,Low,Normal Access,70,No,Normal,No,2,25,Sunday,1,2026-01-25,No,0,0,0,0,0,0,Normal
SEC_1143,2026-01-25 03:00:00,BLDG_B,Common Area,P1203,Visitor,BADGE_10085,Exit,Authorized,Low,Normal Access,65,No,Normal,No,3,25,Sunday,1,2026-01-25,No,0,0,0,0,0,0,Normal
SEC_1144,2026-01-25 03:30:00,BLDG_C,Server Room,P1143,Employee,BADGE_10402,Exit,Authorized,Low,Normal Access,30,No,Normal,No,3,25,Sunday,1,2026-01-25,No,0,0,0,0,0,0,Normal
SEC_1145,2026-01-25 04:00:00,BLDG_B,Meeting Room,P1203,Employee,BADGE_10496,Entry,Authorized,Low,Normal Access,114,No,Normal,No,4,25,Sunday,1,2026-01-25,No,0,0,0,0,0,0,Normal
SEC_1146,2026-01-25 04:30:00,BLDG_C,Restricted Zone,P1087,Employee,BADGE_10219,Exit,Denied,High,Failed Access,168,Yes,Normal,Yes,4,25,Sunday,1,2026-01-25,No,0,1,1,0,1,3,Warning
SEC_1147,2026-01-25 05:00:00,BLDG_A,Meeting Room,P1186,Employee,BADGE_10415,Entry,Authorized,Low,Normal Access,39,No,Normal,No,5,25,Sunday,1,2026-01-25,No,0,0,0,0,0,0,Normal
SEC_1148,2026-01-25 05:30:00,BLDG_B,Restricted Zone,P1142,Employee,BADGE_10251,Entry,Authorized,Low,Normal Access,39,No,Normal,No,5,25,Sunday,1,2026-01-25,No,0,0,0,0,0,0,Normal
